"source","target","weight","layer","weight_norm"
13090,14823,5,"L1_to_L2",0.0033178500331785
13090,15597,8,"L1_to_L2",0.0053085600530856
13090,15809,14,"L1_to_L2",0.0092899800928998
13090,16099,44,"L1_to_L2",0.0291970802919708
13090,16544,62,"L1_to_L2",0.0411413404114134
13090,16673,6,"L1_to_L2",0.0039814200398142
13090,17556,7,"L1_to_L2",0.0046449900464499
13090,18340,23,"L1_to_L2",0.0152621101526211
13090,19187,11,"L1_to_L2",0.0072992700729927
13090,22277,21,"L1_to_L2",0.0139349701393497
13090,23266,18,"L1_to_L2",0.0119442601194426
13090,29860,12,"L1_to_L2",0.0079628400796284
13090,35790,11,"L1_to_L2",0.0072992700729927
13090,44739,16,"L1_to_L2",0.0106171201061712
13090,63606,6,"L1_to_L2",0.0039814200398142
13090,126625,6,"L1_to_L2",0.0039814200398142
13090,133296,6,"L1_to_L2",0.0039814200398142
13090,513782,12,"L1_to_L2",0.0079628400796284
13090,516170,7,"L1_to_L2",0.0046449900464499
13090,516600,7,"L1_to_L2",0.0046449900464499
13090,519000,7,"L1_to_L2",0.0046449900464499
13090,519570,40,"L1_to_L2",0.026542800265428
13090,519773,10,"L1_to_L2",0.006635700066357
13090,523331,6,"L1_to_L2",0.0039814200398142
13090,523821,36,"L1_to_L2",0.0238885202388852
13090,523875,30,"L1_to_L2",0.019907100199071
13090,555475,5,"L1_to_L2",0.0033178500331785
13093,10759,22,"Relay_to_DN",0.647058823529412
13093,295340,12,"Relay_to_DN",0.352941176470588
13095,10030,98,"L1_to_L2",0.182495344506518
13095,10074,17,"L1_to_L2",0.031657355679702
13095,10147,10,"L1_to_L2",0.0186219739292365
13095,10373,14,"L1_to_L2",0.0260707635009311
13095,10494,11,"L1_to_L2",0.0204841713221601
13095,10831,97,"L1_to_L2",0.180633147113594
13095,11320,25,"L1_to_L2",0.0465549348230912
13095,11720,24,"L1_to_L2",0.0446927374301676
13095,12773,51,"L1_to_L2",0.0949720670391061
13095,13159,44,"L1_to_L2",0.0819366852886406
13095,15059,36,"L1_to_L2",0.0670391061452514
13095,16671,20,"L1_to_L2",0.037243947858473
13095,19585,12,"L1_to_L2",0.0223463687150838
13095,24410,44,"L1_to_L2",0.0819366852886406
13095,30511,8,"L1_to_L2",0.0148975791433892
13095,55013,9,"L1_to_L2",0.0167597765363128
13095,523512,17,"L1_to_L2",0.031657355679702
13097,10127,54,"L1_to_L2",0.10546875
13097,10776,7,"L1_to_L2",0.013671875
13097,10800,7,"L1_to_L2",0.013671875
13097,11915,11,"L1_to_L2",0.021484375
13097,12452,121,"L1_to_L2",0.236328125
13097,12557,20,"L1_to_L2",0.0390625
13097,14766,9,"L1_to_L2",0.017578125
13097,15614,20,"L1_to_L2",0.0390625
13097,35790,49,"L1_to_L2",0.095703125
13097,50964,15,"L1_to_L2",0.029296875
13097,76777,5,"L1_to_L2",0.009765625
13097,419175,19,"L1_to_L2",0.037109375
13097,516911,6,"L1_to_L2",0.01171875
13097,518648,11,"L1_to_L2",0.021484375
13097,520235,5,"L1_to_L2",0.009765625
13097,524159,122,"L1_to_L2",0.23828125
13097,531859,14,"L1_to_L2",0.02734375
13097,532906,7,"L1_to_L2",0.013671875
13097,562745,10,"L1_to_L2",0.01953125
13107,10030,11,"L1_to_L2",0.0408921933085502
13107,10110,7,"L1_to_L2",0.0260223048327138
13107,10373,5,"L1_to_L2",0.0185873605947955
13107,10483,6,"L1_to_L2",0.0223048327137546
13107,10594,38,"L1_to_L2",0.141263940520446
13107,11163,9,"L1_to_L2",0.033457249070632
13107,11219,12,"L1_to_L2",0.0446096654275093
13107,11338,12,"L1_to_L2",0.0446096654275093
13107,11720,19,"L1_to_L2",0.0706319702602231
13107,11848,24,"L1_to_L2",0.0892193308550186
13107,12275,11,"L1_to_L2",0.0408921933085502
13107,12380,16,"L1_to_L2",0.0594795539033457
13107,12824,5,"L1_to_L2",0.0185873605947955
13107,15160,16,"L1_to_L2",0.0594795539033457
13107,17270,7,"L1_to_L2",0.0260223048327138
13107,20572,10,"L1_to_L2",0.0371747211895911
13107,20976,5,"L1_to_L2",0.0185873605947955
13107,23202,14,"L1_to_L2",0.0520446096654275
13107,23314,5,"L1_to_L2",0.0185873605947955
13107,33335,5,"L1_to_L2",0.0185873605947955
13107,44690,12,"L1_to_L2",0.0446096654275093
13107,117272,6,"L1_to_L2",0.0223048327137546
13107,525510,7,"L1_to_L2",0.0260223048327138
13107,534320,7,"L1_to_L2",0.0260223048327138
13109,10783,334,"Relay_to_DN",1
13111,10082,56,"L1_to_L2",0.0721649484536082
13111,10091,7,"L1_to_L2",0.00902061855670103
13111,10283,9,"L1_to_L2",0.0115979381443299
13111,10329,71,"L1_to_L2",0.0914948453608247
13111,10867,40,"L1_to_L2",0.0515463917525773
13111,10879,5,"L1_to_L2",0.00644329896907216
13111,11177,28,"L1_to_L2;Relay_to_DN",0.0360824742268041
13111,11311,123,"L1_to_L2",0.158505154639175
13111,11419,7,"L1_to_L2",0.00902061855670103
13111,11630,6,"L1_to_L2",0.0077319587628866
13111,12628,57,"L1_to_L2",0.0734536082474227
13111,12723,20,"L1_to_L2",0.0257731958762887
13111,12990,39,"L1_to_L2",0.0502577319587629
13111,13270,34,"L1_to_L2",0.0438144329896907
13111,14789,5,"L1_to_L2",0.00644329896907216
13111,16571,5,"L1_to_L2",0.00644329896907216
13111,18687,16,"L1_to_L2",0.0206185567010309
13111,20337,27,"L1_to_L2",0.0347938144329897
13111,21250,6,"L1_to_L2",0.0077319587628866
13111,21548,36,"L1_to_L2",0.0463917525773196
13111,22124,11,"L1_to_L2",0.0141752577319588
13111,22536,17,"L1_to_L2",0.0219072164948454
13111,25503,5,"L1_to_L2",0.00644329896907216
13111,25978,6,"L1_to_L2",0.0077319587628866
13111,26481,8,"L1_to_L2",0.0103092783505155
13111,36295,24,"L1_to_L2",0.0309278350515464
13111,40300,23,"L1_to_L2",0.029639175257732
13111,162461,9,"L1_to_L2",0.0115979381443299
13111,514764,17,"L1_to_L2",0.0219072164948454
13111,519300,17,"L1_to_L2",0.0219072164948454
13111,531985,42,"L1_to_L2",0.0541237113402062
13114,10001,372,"L1_to_L2;Relay_to_DN",0.282031842304776
13114,10106,98,"L1_to_L2",0.0742987111448067
13114,10146,25,"L1_to_L2",0.0189537528430629
13114,10246,37,"L1_to_L2",0.0280515542077331
13114,10274,10,"L1_to_L2",0.00758150113722517
13114,10277,32,"L1_to_L2",0.0242608036391205
13114,10281,7,"L1_to_L2",0.00530705079605762
13114,10283,44,"L1_to_L2",0.0333586050037908
13114,10297,15,"L1_to_L2",0.0113722517058378
13114,10329,5,"L1_to_L2",0.00379075056861259
13114,10876,8,"L1_to_L2",0.00606520090978014
13114,10923,13,"L1_to_L2",0.00985595147839272
13114,11397,47,"L1_to_L2",0.0356330553449583
13114,11572,27,"L1_to_L2",0.020470053070508
13114,11895,10,"L1_to_L2",0.00758150113722517
13114,12129,15,"L1_to_L2",0.0113722517058378
13114,12184,54,"L1_to_L2",0.0409401061410159
13114,12215,19,"L1_to_L2",0.0144048521607278
13114,12614,25,"L1_to_L2",0.0189537528430629
13114,13825,11,"L1_to_L2",0.00833965125094769
13114,15424,5,"L1_to_L2",0.00379075056861259
13114,15665,14,"L1_to_L2",0.0106141015921152
13114,15733,9,"L1_to_L2",0.00682335102350265
13114,16459,7,"L1_to_L2",0.00530705079605762
13114,16723,13,"L1_to_L2",0.00985595147839272
13114,17404,6,"L1_to_L2",0.0045489006823351
13114,17616,11,"L1_to_L2",0.00833965125094769
13114,18167,8,"L1_to_L2",0.00606520090978014
13114,19082,18,"L1_to_L2",0.0136467020470053
13114,19454,14,"L1_to_L2",0.0106141015921152
13114,20338,6,"L1_to_L2",0.0045489006823351
13114,20808,5,"L1_to_L2",0.00379075056861259
13114,22328,8,"L1_to_L2",0.00606520090978014
13114,26112,6,"L1_to_L2",0.0045489006823351
13114,27620,6,"L1_to_L2",0.0045489006823351
13114,29859,38,"L1_to_L2",0.0288097043214556
13114,31784,19,"L1_to_L2",0.0144048521607278
13114,33474,5,"L1_to_L2",0.00379075056861259
13114,34869,7,"L1_to_L2",0.00530705079605762
13114,36717,74,"L1_to_L2",0.0561031084154663
13114,41612,10,"L1_to_L2",0.00758150113722517
13114,48849,16,"L1_to_L2",0.0121304018195603
13114,85544,15,"L1_to_L2",0.0113722517058378
13114,515219,20,"L1_to_L2",0.0151630022744503
13114,523643,10,"L1_to_L2",0.00758150113722517
13114,523921,9,"L1_to_L2",0.00682335102350265
13114,527408,6,"L1_to_L2",0.0045489006823351
13114,527699,35,"L1_to_L2",0.0265352539802881
13114,531983,12,"L1_to_L2",0.0090978013646702
13114,532199,33,"L1_to_L2",0.0250189537528431
13119,10113,7,"L1_to_L2",0.0234113712374582
13119,10782,40,"L1_to_L2",0.133779264214047
13119,11622,8,"L1_to_L2",0.0267558528428094
13119,13751,5,"L1_to_L2",0.0167224080267559
13119,14719,33,"L1_to_L2",0.110367892976589
13119,16249,17,"L1_to_L2",0.0568561872909699
13119,19565,13,"L1_to_L2",0.0434782608695652
13119,21609,13,"L1_to_L2",0.0434782608695652
13119,43973,13,"L1_to_L2",0.0434782608695652
13119,75331,6,"L1_to_L2",0.020066889632107
13119,75805,12,"L1_to_L2",0.040133779264214
13119,78584,7,"L1_to_L2",0.0234113712374582
13119,513233,59,"L1_to_L2",0.197324414715719
13119,514310,22,"L1_to_L2",0.0735785953177258
13119,521219,7,"L1_to_L2",0.0234113712374582
13119,521406,13,"L1_to_L2",0.0434782608695652
13119,529568,13,"L1_to_L2",0.0434782608695652
13119,574015,11,"L1_to_L2",0.0367892976588629
13122,10030,34,"L1_to_L2",0.0233998623537509
13122,10147,14,"L1_to_L2",0.00963523743977977
13122,10173,172,"L1_to_L2",0.118375774260151
13122,10373,152,"L1_to_L2",0.10461114934618
13122,10469,6,"L1_to_L2",0.00412938747419133
13122,11118,9,"L1_to_L2",0.00619408121128699
13122,11472,7,"L1_to_L2",0.00481761871988988
13122,11746,5,"L1_to_L2",0.00344115622849277
13122,11810,6,"L1_to_L2",0.00412938747419133
13122,11895,120,"L1_to_L2",0.0825877494838266
13122,11961,5,"L1_to_L2",0.00344115622849277
13122,11980,38,"L1_to_L2",0.0261527873365451
13122,12275,177,"L1_to_L2",0.121816930488644
13122,12501,7,"L1_to_L2",0.00481761871988988
13122,13177,15,"L1_to_L2",0.0103234686854783
13122,13600,17,"L1_to_L2",0.0116999311768754
13122,15597,8,"L1_to_L2",0.00550584996558844
13122,15831,17,"L1_to_L2",0.0116999311768754
13122,16159,5,"L1_to_L2",0.00344115622849277
13122,17556,8,"L1_to_L2",0.00550584996558844
13122,17604,7,"L1_to_L2",0.00481761871988988
13122,17685,10,"L1_to_L2",0.00688231245698555
13122,18628,16,"L1_to_L2",0.0110116999311769
13122,19283,8,"L1_to_L2",0.00550584996558844
13122,19843,10,"L1_to_L2",0.00688231245698555
13122,22584,5,"L1_to_L2",0.00344115622849277
13122,23621,13,"L1_to_L2",0.00894700619408121
13122,24410,11,"L1_to_L2",0.0075705437026841
13122,24597,11,"L1_to_L2",0.0075705437026841
13122,25236,35,"L1_to_L2",0.0240880935994494
13122,30194,57,"L1_to_L2",0.0392291810048176
13122,44388,8,"L1_to_L2",0.00550584996558844
13122,45643,16,"L1_to_L2",0.0110116999311769
13122,45951,13,"L1_to_L2",0.00894700619408121
13122,57832,6,"L1_to_L2",0.00412938747419133
13122,72379,26,"L1_to_L2",0.0178940123881624
13122,83467,25,"L1_to_L2",0.0172057811424639
13122,89545,7,"L1_to_L2",0.00481761871988988
13122,119838,14,"L1_to_L2",0.00963523743977977
13122,512121,18,"L1_to_L2",0.012388162422574
13122,513177,24,"L1_to_L2",0.0165175498967653
13122,516360,44,"L1_to_L2",0.0302821748107364
13122,519413,11,"L1_to_L2",0.0075705437026841
13122,519877,12,"L1_to_L2",0.00825877494838266
13122,521059,90,"L1_to_L2",0.0619408121128699
13122,525510,6,"L1_to_L2",0.00412938747419133
13122,527690,8,"L1_to_L2",0.00550584996558844
13122,531863,114,"L1_to_L2",0.0784583620096352
13122,534320,6,"L1_to_L2",0.00412938747419133
13123,10360,8,"Relay_to_DN",1
13124,10654,48,"Relay_to_DN",1
13128,520300,5,"L1_to_L2",1
13130,10442,10,"Relay_to_DN",1
13132,10010,24,"VPN_to_L1;L1_to_L2;Relay_to_DN",0.0295566502463054
13132,10147,12,"VPN_to_L1;L1_to_L2",0.0147783251231527
13132,10158,15,"VPN_to_L1",0.0184729064039409
13132,10173,36,"VPN_to_L1;L1_to_L2",0.0443349753694581
13132,10228,42,"VPN_to_L1;L1_to_L2",0.0517241379310345
13132,10234,9,"VPN_to_L1",0.0110837438423645
13132,10417,26,"VPN_to_L1;L1_to_L2",0.0320197044334975
13132,10448,5,"VPN_to_L1",0.0061576354679803
13132,10449,17,"VPN_to_L1",0.020935960591133
13132,10590,10,"VPN_to_L1",0.0123152709359606
13132,10609,8,"VPN_to_L1",0.00985221674876847
13132,10828,34,"VPN_to_L1;L1_to_L2",0.041871921182266
13132,11018,5,"VPN_to_L1",0.0061576354679803
13132,11498,7,"VPN_to_L1",0.00862068965517241
13132,11599,8,"VPN_to_L1",0.00985221674876847
13132,11697,8,"VPN_to_L1",0.00985221674876847
13132,12275,38,"VPN_to_L1;L1_to_L2",0.0467980295566502
13132,12384,12,"VPN_to_L1;L1_to_L2",0.0147783251231527
13132,12427,28,"VPN_to_L1",0.0344827586206897
13132,13601,11,"VPN_to_L1",0.0135467980295567
13132,17774,16,"VPN_to_L1;L1_to_L2",0.0197044334975369
13132,18936,12,"VPN_to_L1;L1_to_L2",0.0147783251231527
13132,22574,8,"VPN_to_L1",0.00985221674876847
13132,23056,21,"VPN_to_L1",0.0258620689655172
13132,23312,5,"VPN_to_L1",0.0061576354679803
13132,24410,12,"VPN_to_L1;L1_to_L2",0.0147783251231527
13132,24605,24,"VPN_to_L1;L1_to_L2",0.0295566502463054
13132,25392,13,"VPN_to_L1",0.0160098522167488
13132,27796,10,"VPN_to_L1;L1_to_L2",0.0123152709359606
13132,27976,5,"VPN_to_L1",0.0061576354679803
13132,33211,18,"VPN_to_L1",0.0221674876847291
13132,81112,10,"VPN_to_L1;L1_to_L2",0.0123152709359606
13132,95237,13,"VPN_to_L1",0.0160098522167488
13132,95241,16,"VPN_to_L1;L1_to_L2",0.0197044334975369
13132,147605,7,"VPN_to_L1",0.00862068965517241
13132,514670,20,"VPN_to_L1;L1_to_L2",0.0246305418719212
13132,515900,30,"VPN_to_L1;L1_to_L2",0.0369458128078818
13132,515901,12,"VPN_to_L1",0.0147783251231527
13132,515971,24,"VPN_to_L1;L1_to_L2",0.0295566502463054
13132,517078,16,"VPN_to_L1;L1_to_L2",0.0197044334975369
13132,519416,20,"VPN_to_L1;L1_to_L2",0.0246305418719212
13132,519771,13,"VPN_to_L1",0.0160098522167488
13132,523564,44,"VPN_to_L1",0.0541871921182266
13132,524364,23,"VPN_to_L1",0.0283251231527094
13132,531898,34,"VPN_to_L1",0.041871921182266
13132,555383,24,"VPN_to_L1",0.0295566502463054
13132,556033,7,"VPN_to_L1",0.00862068965517241
13133,13444,21,"L1_to_L2",0.333333333333333
13133,13700,16,"L1_to_L2",0.253968253968254
13133,68944,13,"L1_to_L2",0.206349206349206
13133,902529,13,"L1_to_L2",0.206349206349206
13134,11177,6,"Relay_to_DN",1
13137,10360,717,"Relay_to_DN",0.96112600536193
13137,10760,20,"Relay_to_DN",0.0268096514745308
13137,13922,9,"Relay_to_DN",0.0120643431635389
13141,12767,95,"Relay_to_DN",0.397489539748954
13141,25357,5,"Relay_to_DN",0.0209205020920502
13141,529488,139,"Relay_to_DN",0.581589958158996
13154,10185,5,"L1_to_L2",0.333333333333333
13154,12923,5,"L1_to_L2",0.333333333333333
13154,523025,5,"L1_to_L2",0.333333333333333
13156,10001,9,"Relay_to_DN",1
13157,10038,54,"L1_to_L2",0.0398230088495575
13157,10065,5,"L1_to_L2",0.00368731563421829
13157,10210,19,"L1_to_L2",0.0140117994100295
13157,10360,294,"L1_to_L2;Relay_to_DN",0.216814159292035
13157,10469,11,"L1_to_L2",0.00811209439528024
13157,10543,79,"L1_to_L2",0.058259587020649
13157,10546,5,"L1_to_L2",0.00368731563421829
13157,10759,18,"L1_to_L2;Relay_to_DN",0.0132743362831858
13157,10837,39,"L1_to_L2",0.0287610619469027
13157,10986,38,"L1_to_L2",0.028023598820059
13157,10989,9,"L1_to_L2",0.00663716814159292
13157,11022,5,"L1_to_L2",0.00368731563421829
13157,11180,8,"L1_to_L2",0.00589970501474926
13157,11215,10,"L1_to_L2;Relay_to_DN",0.00737463126843658
13157,11216,9,"L1_to_L2",0.00663716814159292
13157,11351,7,"L1_to_L2",0.0051622418879056
13157,11371,9,"L1_to_L2",0.00663716814159292
13157,11397,7,"L1_to_L2",0.0051622418879056
13157,11563,6,"L1_to_L2",0.00442477876106195
13157,11626,7,"L1_to_L2",0.0051622418879056
13157,11770,18,"L1_to_L2",0.0132743362831858
13157,12110,60,"L1_to_L2",0.0442477876106195
13157,12310,6,"L1_to_L2",0.00442477876106195
13157,13240,45,"L1_to_L2",0.0331858407079646
13157,13273,11,"L1_to_L2",0.00811209439528024
13157,13464,12,"L1_to_L2",0.00884955752212389
13157,13648,7,"L1_to_L2",0.0051622418879056
13157,13922,12,"L1_to_L2;Relay_to_DN",0.00884955752212389
13157,14200,28,"L1_to_L2",0.0206489675516224
13157,14259,46,"L1_to_L2",0.0339233038348083
13157,15594,27,"L1_to_L2",0.0199115044247788
13157,15699,11,"L1_to_L2",0.00811209439528024
13157,18465,12,"L1_to_L2",0.00884955752212389
13157,18745,8,"L1_to_L2",0.00589970501474926
13157,18817,11,"L1_to_L2",0.00811209439528024
13157,19554,5,"L1_to_L2",0.00368731563421829
13157,20755,5,"L1_to_L2",0.00368731563421829
13157,21568,7,"L1_to_L2",0.0051622418879056
13157,167278,34,"L1_to_L2",0.0250737463126844
13157,511776,6,"L1_to_L2",0.00442477876106195
13157,512520,5,"L1_to_L2",0.00368731563421829
13157,513691,15,"L1_to_L2",0.0110619469026549
13157,515575,5,"L1_to_L2",0.00368731563421829
13157,516692,39,"L1_to_L2",0.0287610619469027
13157,516796,11,"L1_to_L2",0.00811209439528024
13157,520198,16,"L1_to_L2",0.0117994100294985
13157,521012,14,"L1_to_L2",0.0103244837758112
13157,521262,66,"L1_to_L2",0.0486725663716814
13157,523329,11,"L1_to_L2",0.00811209439528024
13157,524470,116,"L1_to_L2",0.0855457227138643
13157,526837,7,"L1_to_L2",0.0051622418879056
13157,529641,9,"L1_to_L2",0.00663716814159292
13157,531985,21,"L1_to_L2",0.0154867256637168
13157,535044,11,"L1_to_L2",0.00811209439528024
13159,523769,8,"Relay_to_DN",1
13165,10360,88,"Relay_to_DN",0.242424242424242
13165,10759,60,"Relay_to_DN",0.165289256198347
13165,10805,89,"Relay_to_DN",0.245179063360882
13165,13922,104,"Relay_to_DN",0.286501377410468
13165,17331,5,"Relay_to_DN",0.0137741046831956
13165,18183,17,"Relay_to_DN",0.046831955922865
13177,523769,6,"Relay_to_DN",1
13182,523769,21,"Relay_to_DN",1
13183,523769,153,"Relay_to_DN",1
13191,10450,138,"L1_to_L2",0.309417040358744
13191,12824,34,"L1_to_L2",0.0762331838565022
13191,17478,31,"L1_to_L2",0.0695067264573991
13191,18478,16,"L1_to_L2",0.0358744394618834
13191,20572,34,"L1_to_L2",0.0762331838565022
13191,20859,22,"L1_to_L2",0.0493273542600897
13191,20967,16,"L1_to_L2",0.0358744394618834
13191,20976,13,"L1_to_L2",0.0291479820627803
13191,22922,14,"L1_to_L2",0.031390134529148
13191,23202,12,"L1_to_L2",0.0269058295964126
13191,24523,10,"L1_to_L2",0.0224215246636771
13191,27140,8,"L1_to_L2",0.0179372197309417
13191,35616,11,"L1_to_L2",0.0246636771300448
13191,511914,6,"L1_to_L2",0.0134529147982063
13191,516909,23,"L1_to_L2",0.0515695067264574
13191,519650,5,"L1_to_L2",0.0112107623318386
13191,524899,6,"L1_to_L2",0.0134529147982063
13191,526286,11,"L1_to_L2",0.0246636771300448
13191,533129,31,"L1_to_L2",0.0695067264573991
13191,562991,5,"L1_to_L2",0.0112107623318386
13192,17331,22,"Relay_to_DN",0.22680412371134
13192,18183,19,"Relay_to_DN",0.195876288659794
13192,20289,23,"Relay_to_DN",0.237113402061856
13192,22462,8,"Relay_to_DN",0.0824742268041237
13192,33333,8,"Relay_to_DN",0.0824742268041237
13192,225466,5,"Relay_to_DN",0.0515463917525773
13192,516667,12,"Relay_to_DN",0.123711340206186
13196,10116,6,"L1_to_L2",0.00981996726677578
13196,10411,12,"L1_to_L2",0.0196399345335516
13196,10460,19,"L1_to_L2",0.0310965630114566
13196,10527,25,"L1_to_L2",0.0409165302782324
13196,10759,36,"L1_to_L2;Relay_to_DN",0.0589198036006547
13196,10760,16,"L1_to_L2;Relay_to_DN",0.0261865793780687
13196,11373,20,"L1_to_L2",0.0327332242225859
13196,11463,5,"L1_to_L2",0.00818330605564648
13196,11610,7,"L1_to_L2",0.0114566284779051
13196,11670,6,"L1_to_L2",0.00981996726677578
13196,12223,5,"L1_to_L2",0.00818330605564648
13196,13327,15,"L1_to_L2",0.0245499181669394
13196,13989,42,"L1_to_L2",0.0687397708674304
13196,14719,81,"L1_to_L2",0.132569558101473
13196,15671,15,"L1_to_L2",0.0245499181669394
13196,15852,22,"L1_to_L2",0.0360065466448445
13196,25308,8,"L1_to_L2",0.0130932896890344
13196,28500,10,"L1_to_L2",0.016366612111293
13196,32069,50,"L1_to_L2",0.0818330605564648
13196,32167,6,"L1_to_L2",0.00981996726677578
13196,37526,12,"L1_to_L2",0.0196399345335516
13196,38890,10,"L1_to_L2",0.016366612111293
13196,41512,6,"L1_to_L2",0.00981996726677578
13196,512357,81,"L1_to_L2",0.132569558101473
13196,513812,31,"L1_to_L2",0.0507364975450082
13196,515029,21,"L1_to_L2",0.0343698854337152
13196,520194,7,"L1_to_L2",0.0114566284779051
13196,520485,15,"L1_to_L2",0.0245499181669394
13196,521406,22,"L1_to_L2",0.0360065466448445
13201,10360,23,"Relay_to_DN",1
13211,11009,57,"L1_to_L2",0.626373626373626
13211,11544,10,"L1_to_L2",0.10989010989011
13211,16659,10,"L1_to_L2",0.10989010989011
13211,35889,6,"L1_to_L2",0.0659340659340659
13211,37321,8,"L1_to_L2",0.0879120879120879
13212,10033,44,"L1_to_L2",0.283870967741935
13212,10205,45,"L1_to_L2",0.290322580645161
13212,11158,7,"L1_to_L2",0.0451612903225806
13212,11540,16,"L1_to_L2",0.103225806451613
13212,14810,8,"L1_to_L2",0.0516129032258065
13212,108171,7,"L1_to_L2",0.0451612903225806
13212,800846,21,"L1_to_L2",0.135483870967742
13212,805992,7,"L1_to_L2",0.0451612903225806
13215,10442,35,"Relay_to_DN",0.686274509803922
13215,10654,9,"Relay_to_DN",0.176470588235294
13215,523769,7,"Relay_to_DN",0.137254901960784
13219,10360,89,"Relay_to_DN",0.735537190082645
13219,10442,32,"Relay_to_DN",0.264462809917355
13223,10090,32,"L1_to_L2",0.0526315789473684
13223,10104,11,"L1_to_L2",0.0180921052631579
13223,10166,41,"L1_to_L2",0.0674342105263158
13223,10249,13,"L1_to_L2",0.0213815789473684
13223,10454,5,"L1_to_L2",0.00822368421052632
13223,10672,12,"L1_to_L2",0.0197368421052632
13223,11057,20,"L1_to_L2",0.0328947368421053
13223,11306,5,"L1_to_L2",0.00822368421052632
13223,11448,6,"L1_to_L2",0.00986842105263158
13223,11915,13,"L1_to_L2",0.0213815789473684
13223,12033,8,"L1_to_L2",0.0131578947368421
13223,12854,5,"L1_to_L2",0.00822368421052632
13223,13291,7,"L1_to_L2",0.0115131578947368
13223,14262,26,"L1_to_L2",0.0427631578947368
13223,14408,12,"L1_to_L2",0.0197368421052632
13223,14956,7,"L1_to_L2",0.0115131578947368
13223,15139,13,"L1_to_L2",0.0213815789473684
13223,15561,8,"L1_to_L2",0.0131578947368421
13223,15786,12,"L1_to_L2",0.0197368421052632
13223,15999,35,"L1_to_L2",0.0575657894736842
13223,17247,20,"L1_to_L2",0.0328947368421053
13223,18754,28,"L1_to_L2",0.0460526315789474
13223,23962,7,"L1_to_L2",0.0115131578947368
13223,24597,10,"L1_to_L2",0.0164473684210526
13223,26862,43,"L1_to_L2",0.0707236842105263
13223,55178,31,"L1_to_L2",0.0509868421052632
13223,514858,76,"L1_to_L2",0.125
13223,514988,11,"L1_to_L2",0.0180921052631579
13223,519399,6,"L1_to_L2",0.00986842105263158
13223,522961,8,"L1_to_L2",0.0131578947368421
13223,522966,22,"L1_to_L2",0.0361842105263158
13223,523329,9,"L1_to_L2",0.0148026315789474
13223,523769,14,"L1_to_L2;Relay_to_DN",0.0230263157894737
13223,525958,13,"L1_to_L2",0.0213815789473684
13223,537839,14,"L1_to_L2",0.0230263157894737
13223,541572,5,"L1_to_L2",0.00822368421052632
13226,10783,5,"Relay_to_DN",1
13227,13254,44,"L1_to_L2",0.273291925465839
13227,13507,13,"L1_to_L2",0.0807453416149068
13227,15685,10,"L1_to_L2",0.062111801242236
13227,19327,10,"L1_to_L2",0.062111801242236
13227,20704,28,"L1_to_L2",0.173913043478261
13227,76080,8,"L1_to_L2",0.0496894409937888
13227,161406,48,"L1_to_L2",0.298136645962733
13229,10805,12,"L1_to_L2;Relay_to_DN",0.0149068322981366
13229,11908,48,"L1_to_L2",0.0596273291925466
13229,12069,78,"L1_to_L2;Relay_to_DN",0.0968944099378882
13229,12355,80,"L1_to_L2",0.0993788819875776
13229,13030,45,"L1_to_L2",0.0559006211180124
13229,13568,35,"L1_to_L2",0.0434782608695652
13229,13922,12,"L1_to_L2;Relay_to_DN",0.0149068322981366
13229,16191,209,"L1_to_L2",0.259627329192547
13229,34260,5,"L1_to_L2",0.0062111801242236
13229,35103,15,"L1_to_L2",0.0186335403726708
13229,37199,6,"L1_to_L2",0.00745341614906832
13229,76787,12,"L1_to_L2",0.0149068322981366
13229,136904,22,"L1_to_L2",0.0273291925465838
13229,513296,192,"L1_to_L2",0.238509316770186
13229,519460,11,"L1_to_L2",0.0136645962732919
13229,519896,10,"L1_to_L2",0.0124223602484472
13229,533531,13,"L1_to_L2",0.0161490683229814
13233,10360,19,"Relay_to_DN",1
13234,10796,21,"L1_to_L2",0.67741935483871
13234,25605,5,"L1_to_L2",0.161290322580645
13234,536444,5,"L1_to_L2",0.161290322580645
13236,12767,14,"Relay_to_DN",0.482758620689655
13236,529488,15,"Relay_to_DN",0.517241379310345
13240,10031,5,"L1_to_L2",0.00425170068027211
13240,10082,10,"L1_to_L2",0.00850340136054422
13240,10167,37,"L1_to_L2",0.0314625850340136
13240,10210,18,"L1_to_L2",0.0153061224489796
13240,10333,8,"L1_to_L2",0.00680272108843537
13240,10360,132,"L1_to_L2;Relay_to_DN",0.112244897959184
13240,10411,12,"L1_to_L2",0.0102040816326531
13240,10489,99,"L1_to_L2",0.0841836734693878
13240,10543,79,"L1_to_L2",0.0671768707482993
13240,10837,8,"L1_to_L2",0.00680272108843537
13240,10975,24,"L1_to_L2",0.0204081632653061
13240,11066,17,"L1_to_L2",0.0144557823129252
13240,11233,72,"L1_to_L2",0.0612244897959184
13240,11397,44,"L1_to_L2",0.0374149659863946
13240,11563,59,"L1_to_L2",0.0501700680272109
13240,11625,9,"L1_to_L2",0.0076530612244898
13240,12033,11,"L1_to_L2",0.00935374149659864
13240,12278,13,"L1_to_L2",0.0110544217687075
13240,12292,33,"L1_to_L2",0.0280612244897959
13240,12830,7,"L1_to_L2",0.00595238095238095
13240,12904,5,"L1_to_L2",0.00425170068027211
13240,12995,16,"L1_to_L2",0.0136054421768707
